Date,Open,High,Low,Close,Volume,Price,Adj Close
2025-02-15 14:30:52,9.8897,9.9118,9.8701,9.8845,934.4,9.8845,9.8845
2025-02-15 15:00:52,9.8897,9.8939,9.8446,9.8747,899.3,9.8747,9.8747
2025-02-15 15:30:52,9.8774,9.9544,9.8699,9.934,2305.7,9.934,9.934
2025-02-15 16:00:52,9.9332,9.9689,9.8641,9.8951,2381.9,9.8951,9.8951
2025-02-15 16:30:52,9.8863,9.9065,9.8483,9.8671,2463.8,9.8671,9.8671
2025-02-15 17:00:52,9.8672,9.9178,9.8552,9.9178,3050.3,9.9178,9.9178
2025-02-15 17:30:52,9.93,9.9444,9.904,9.9306,1924.2,9.9306,9.9306
2025-02-15 18:00:52,9.9344,9.9484,9.8969,9.9184,718.1,9.9184,9.9184
2025-02-15 18:30:52,9.9237,9.9514,9.8904,9.8972,471.5,9.8972,9.8972
2025-02-15 19:00:52,9.8824,9.8851,9.82,9.8237,1881.2,9.8237,9.8237
2025-02-15 19:30:52,9.8192,9.8289,9.75,9.8146,3268.2,9.8146,9.8146
2025-02-15 20:00:52,9.8257,9.874,9.8241,9.8349,1532.0,9.8349,9.8349
2025-02-15 20:30:52,9.8332,9.8614,9.8182,9.8469,2594.8,9.8469,9.8469
2025-02-15 21:00:52,9.849,9.8798,9.8261,9.8598,795.0,9.8598,9.8598
2025-02-15 21:30:52,9.8678,9.8678,9.7892,9.7949,279.0,9.7949,9.7949
2025-02-15 22:00:52,9.8018,9.83,9.7749,9.7826,1375.3,9.7826,9.7826
2025-02-15 22:30:52,9.78,9.8048,9.7669,9.7809,498.2,9.7809,9.7809
2025-02-15 23:00:52,9.7859,9.8217,9.779,9.8131,294.5,9.8131,9.8131
2025-02-15 23:30:52,9.8175,9.8572,9.8175,9.8405,676.6,9.8405,9.8405
2025-02-16 00:00:52,9.8513,9.8541,9.8212,9.8414,840.6,9.8414,9.8414
2025-02-16 00:30:52,9.8333,9.8333,9.7747,9.7756,647.3,9.7756,9.7756
2025-02-16 01:00:52,9.7787,9.7995,9.7464,9.755,1380.2,9.755,9.755
2025-02-16 01:30:52,9.7528,9.7643,9.709,9.7617,321.9,9.7617,9.7617
2025-02-16 02:00:52,9.7738,9.8104,9.7738,9.801,688.7,9.801,9.801
2025-02-16 02:30:52,9.7903,9.8043,9.7839,9.7972,330.6,9.7972,9.7972
2025-02-16 03:00:52,9.7974,9.8125,9.7627,9.7627,295.9,9.7627,9.7627
2025-02-16 03:30:52,9.7499,9.7702,9.7393,9.7702,1658.6,9.7702,9.7702
2025-02-16 04:00:52,9.7688,9.8139,9.7605,9.8089,139.9,9.8089,9.8089
2025-02-16 04:30:52,9.8124,9.8235,9.7859,9.8044,10843.1,9.8044,9.8044
2025-02-16 05:00:52,9.8032,9.8517,9.7878,9.8387,987.0,9.8387,9.8387
2025-02-16 05:30:52,9.8327,9.8649,9.7987,9.819,2251.6,9.819,9.819
2025-02-16 06:00:52,9.8197,9.8365,9.8029,9.8166,1251.8,9.8166,9.8166
2025-02-16 06:30:52,9.8107,9.8476,9.7832,9.8441,349.5,9.8441,9.8441
2025-02-16 07:00:52,9.8399,9.8451,9.78,9.8135,701.7,9.8135,9.8135
2025-02-16 07:30:52,9.812,9.8434,9.7624,9.7763,2611.3,9.7763,9.7763
2025-02-16 08:00:52,9.7664,9.8013,9.7408,9.7522,3731.8,9.7522,9.7522
2025-02-16 08:30:52,9.7601,9.8041,9.7468,9.7878,6229.2,9.7878,9.7878
2025-02-16 09:00:52,9.7822,9.8316,9.7699,9.7987,4412.4,9.7987,9.7987
2025-02-16 09:30:52,9.7894,9.8003,9.7781,9.7911,351.3,9.7911,9.7911
2025-02-16 10:00:52,9.7928,9.7936,9.7569,9.7768,502.2,9.7768,9.7768
2025-02-16 10:30:52,9.7748,9.8295,9.7638,9.8129,450.7,9.8129,9.8129
2025-02-16 11:00:52,9.8091,9.8708,9.7996,9.8708,822.8,9.8708,9.8708
2025-02-16 11:30:52,9.8611,9.8845,9.8225,9.8333,448.5,9.8333,9.8333
2025-02-16 12:00:52,9.822,9.822,9.7454,9.7577,479.7,9.7577,9.7577
2025-02-16 12:30:52,9.7546,9.7798,9.7144,9.7296,1756.6,9.7296,9.7296
2025-02-16 13:00:52,9.7409,9.7996,9.7126,9.7959,4392.8,9.7959,9.7959
2025-02-16 13:30:52,9.7919,9.8204,9.7703,9.7872,296.9,9.7872,9.7872
2025-02-16 14:00:52,9.7979,9.8368,9.7737,9.8368,2102.9,9.8368,9.8368
2025-02-16 14:30:52,9.8214,9.9005,9.8214,9.8961,1351.2,9.8961,9.8961
2025-02-16 15:00:52,9.8977,9.9273,9.8896,9.905,16131.7,9.905,9.905
2025-02-16 15:30:52,9.8991,9.8991,9.8338,9.8447,16979.9,9.8447,9.8447
2025-02-16 16:00:52,9.8428,9.8913,9.8378,9.888,130.1,9.888,9.888
2025-02-16 16:30:52,9.8906,9.9349,9.8852,9.9329,402.1,9.9329,9.9329
2025-02-16 17:00:52,9.9312,9.9336,9.8961,9.8992,256.8,9.8992,9.8992
2025-02-16 17:30:52,9.893,9.893,9.8595,9.867,417.4,9.867,9.867
2025-02-16 18:00:52,9.8698,9.8698,9.8095,9.8221,3466.9,9.8221,9.8221
