Date,Open,High,Low,Close,Volume,Trades,Price,Adj Close
2025-12-28 02:53:26,5.9471,5.9578,5.9297,5.9297,41633.1,381,5.9297,5.9297
2025-12-28 03:08:26,5.9351,5.9535,5.927,5.9529,5408.4,58,5.9529,5.9529
2025-12-28 03:23:26,5.9604,5.9709,5.9477,5.9523,11458.3,151,5.9523,5.9523
2025-12-28 03:38:26,5.9551,5.9736,5.9551,5.9637,29632.5,104,5.9637,5.9637
2025-12-28 03:53:26,5.9558,5.9702,5.9558,5.9623,1121.8,50,5.9623,5.9623
2025-12-28 04:08:26,5.9623,5.9851,5.9567,5.9851,4931.5,77,5.9851,5.9851
2025-12-28 04:23:26,5.9895,6.0052,5.9634,5.9634,2023.3,49,5.9634,5.9634
2025-12-28 04:38:26,5.9634,5.9661,5.9267,5.9275,9550.4,109,5.9275,5.9275
2025-12-28 04:53:26,5.9272,5.932,5.8423,5.887,29260.9,241,5.887,5.887
2025-12-28 05:08:26,5.8857,5.9188,5.8857,5.9153,1760.5,59,5.9153,5.9153
2025-12-28 05:23:26,5.9162,5.9455,5.9162,5.9339,7899.3,73,5.9339,5.9339
2025-12-28 05:38:26,5.9332,5.9455,5.9332,5.944,122.7,24,5.944,5.944
2025-12-28 05:53:26,5.9455,5.9877,5.942,5.9683,5536.0,108,5.9683,5.9683
2025-12-28 06:08:26,5.9694,5.9769,5.9341,5.9341,14381.9,160,5.9341,5.9341
2025-12-28 06:23:26,5.9394,5.9724,5.9383,5.9724,8628.3,111,5.9724,5.9724
2025-12-28 06:38:26,5.9722,5.9736,5.9558,5.9586,759.8,35,5.9586,5.9586
2025-12-28 06:53:26,5.9606,5.9836,5.9585,5.9836,670.7,29,5.9836,5.9836
2025-12-28 07:08:26,5.9803,5.9922,5.9591,5.9591,14637.8,114,5.9591,5.9591
2025-12-28 07:23:26,5.9563,5.9951,5.9512,5.9919,16658.0,124,5.9919,5.9919
2025-12-28 07:38:26,5.9913,6.0192,5.9877,6.0021,58949.4,229,6.0021,6.0021
2025-12-28 07:53:26,6.0027,6.0398,6.001,6.0229,3851.7,96,6.0229,6.0229
2025-12-28 08:08:26,6.0155,6.0404,6.0067,6.037,4620.2,62,6.037,6.037
2025-12-28 08:23:26,6.0361,6.1,6.0352,6.058,52715.9,411,6.058,6.058
