Date,Open,High,Low,Close,Volume,Price,Adj Close
2024-04-21 07:31:32,0.52842,0.53638,0.5185,0.52439,5587772.0,0.52439,0.52439
2024-04-22 07:31:32,0.52435,0.57024,0.5222,0.5557,7882405.0,0.5557,0.5557
2024-04-23 07:31:32,0.5559,0.55717,0.54149,0.54454,3160355.0,0.54454,0.54454
2024-04-24 07:31:32,0.54396,0.55174,0.52126,0.5272,4562357.0,0.5272,0.5272
2024-04-25 07:31:32,0.52718,0.53241,0.51351,0.5251,5110641.0,0.5251,0.5251
2024-04-26 07:31:32,0.5252,0.53543,0.5145,0.52533,4391566.0,0.52533,0.52533
2024-04-27 07:31:32,0.52584,0.52584,0.50759,0.51767,10350261.0,0.51767,0.51767
2024-04-28 07:31:32,0.51775,0.525,0.50824,0.50973,4760200.0,0.50973,0.50973
2024-04-29 07:31:32,0.50978,0.51711,0.49817,0.51457,4717734.0,0.51457,0.51457
2024-04-30 07:31:32,0.51436,0.5191,0.48781,0.49989,8538848.0,0.49989,0.49989
2024-05-01 07:31:32,0.50014,0.52115,0.47854,0.51733,9029887.0,0.51733,0.51733
2024-05-02 07:31:32,0.51737,0.5242,0.50671,0.51777,3190158.0,0.51777,0.51777
2024-05-03 07:31:32,0.51782,0.53622,0.51467,0.53131,1751808.0,0.53131,0.53131
2024-05-04 07:31:32,0.5313,0.54007,0.52707,0.52982,1711652.0,0.52982,0.52982
2024-05-05 07:31:32,0.53,0.53313,0.52383,0.52935,1027987.0,0.52935,0.52935
2024-05-06 07:31:32,0.52941,0.56954,0.52476,0.5398,5755091.0,0.5398,0.5398
2024-05-07 07:31:32,0.53955,0.54377,0.52131,0.52396,3129756.0,0.52396,0.52396
2024-05-08 07:31:32,0.52401,0.52899,0.5151,0.51678,2888320.0,0.51678,0.51678
2024-05-09 07:31:32,0.5167,0.52326,0.50856,0.52044,2172033.0,0.52044,0.52044
2024-05-10 07:31:32,0.52046,0.52047,0.49687,0.5018,2194743.0,0.5018,0.5018
2024-05-11 07:31:32,0.50179,0.50722,0.50043,0.50542,977676.0,0.50542,0.50542
2024-05-12 07:31:32,0.50551,0.50829,0.49538,0.4987,957670.0,0.4987,0.4987
2024-05-13 07:31:32,0.49881,0.51155,0.48671,0.50487,3608029.0,0.50487,0.50487
2024-05-14 07:31:32,0.50471,0.51248,0.49716,0.49972,4446189.0,0.49972,0.49972
2024-05-15 07:31:32,0.49975,0.51924,0.4963,0.51864,2761073.0,0.51864,0.51864
2024-05-16 07:31:32,0.51867,0.52251,0.51226,0.51545,1384380.0,0.51545,0.51545
2024-05-17 07:31:32,0.51541,0.52884,0.51351,0.52317,923546.0,0.52317,0.52317
2024-05-18 07:31:32,0.52276,0.52532,0.51861,0.521,449923.0,0.521,0.521
