Date,Price,Adj Close,Close,High,Low,Open,Volume
2025-08-27 10:49:55,0.95253,0.95253,0.95253,0.9527,0.95227,0.95227,106.9
2025-08-27 10:50:55,0.9521,0.9521,0.9521,0.9521,0.9521,0.9521,525.0
2025-08-27 10:51:55,0.95216,0.95216,0.95216,0.95216,0.95216,0.95216,19.2
2025-08-27 10:52:55,0.95216,0.95216,0.95216,0.95216,0.95216,0.95216,0.0
2025-08-27 10:53:55,0.95295,0.95295,0.95295,0.95295,0.9526,0.9526,143.4
2025-08-27 10:54:55,0.95375,0.95375,0.95375,0.95375,0.95351,0.95351,69.4
2025-08-27 10:55:55,0.95375,0.95375,0.95375,0.95375,0.95375,0.95375,0.0
2025-08-27 10:56:55,0.95408,0.95408,0.95408,0.95408,0.95408,0.95408,18.9
2025-08-27 10:57:55,0.95452,0.95452,0.95452,0.95452,0.95446,0.95446,38.7
2025-08-27 10:58:55,0.95417,0.95417,0.95417,0.95417,0.95416,0.95416,821.1
2025-08-27 10:59:55,0.95469,0.95469,0.95469,0.95469,0.95469,0.95469,1657.4
2025-08-27 11:00:55,0.95613,0.95613,0.95613,0.95613,0.95479,0.95479,1503.9
2025-08-27 11:01:55,0.95439,0.95439,0.95439,0.95471,0.95439,0.9547,100.9
2025-08-27 11:02:55,0.95487,0.95487,0.95487,0.95487,0.95486,0.95486,15707.9
2025-08-27 11:03:55,0.9556,0.9556,0.9556,0.95569,0.95553,0.95553,6661.6
2025-08-27 11:04:55,0.9556,0.9556,0.9556,0.9556,0.9556,0.9556,52.2
2025-08-27 11:05:55,0.95561,0.95561,0.95561,0.95561,0.95445,0.95445,39.2
2025-08-27 11:06:55,0.95445,0.95445,0.95445,0.95445,0.95445,0.95445,19.6
2025-08-27 11:07:55,0.95543,0.95543,0.95543,0.95543,0.95543,0.95543,21.8
2025-08-27 11:08:55,0.95616,0.95616,0.95616,0.95616,0.95612,0.95612,69.3
2025-08-27 11:09:55,0.95636,0.95636,0.95636,0.95636,0.95636,0.95636,22.4
2025-08-27 11:10:55,0.9566,0.9566,0.9566,0.9566,0.9566,0.9566,74.9
