Date,Price,Adj Close,Close,High,Low,Open,Volume
2025-05-20 02:00:55,2.3674,2.3674,2.3674,2.3899,2.3669,2.3897,624090.0
2025-05-20 02:30:55,2.3823,2.3823,2.3823,2.3827,2.3673,2.3673,153339.0
2025-05-20 03:00:55,2.3691,2.3691,2.3691,2.384,2.3664,2.3813,273235.0
2025-05-20 03:30:55,2.3758,2.3758,2.3758,2.377,2.3693,2.3694,169300.0
2025-05-20 04:00:55,2.3768,2.3768,2.3768,2.3824,2.3749,2.3758,287847.0
2025-05-20 04:30:55,2.3808,2.3808,2.3808,2.3856,2.3741,2.3768,257980.0
2025-05-20 05:00:55,2.3828,2.3828,2.3828,2.3977,2.3768,2.3809,1396729.0
2025-05-20 05:30:55,2.3764,2.3764,2.3764,2.3921,2.3744,2.3826,562329.0
2025-05-20 06:00:55,2.3932,2.3932,2.3932,2.3966,2.374,2.3762,850246.0
2025-05-20 06:30:55,2.397,2.397,2.397,2.4054,2.3917,2.3931,1863063.0
2025-05-20 07:00:55,2.3929,2.3929,2.3929,2.4082,2.3923,2.3966,5133681.0
2025-05-20 07:30:55,2.3903,2.3903,2.3903,2.3987,2.383,2.393,941674.0
2025-05-20 08:00:55,2.3867,2.3867,2.3867,2.3911,2.3834,2.3904,296387.0
2025-05-20 08:30:55,2.3814,2.3814,2.3814,2.3871,2.3761,2.3868,845693.0
2025-05-20 09:00:55,2.3753,2.3753,2.3753,2.3818,2.375,2.3815,213136.0
2025-05-20 09:30:55,2.3871,2.3871,2.3871,2.3882,2.3753,2.3754,321548.0
2025-05-20 10:00:55,2.3883,2.3883,2.3883,2.3924,2.383,2.3875,282468.0
2025-05-20 10:30:55,2.3755,2.3755,2.3755,2.389,2.3754,2.389,117313.0
2025-05-20 11:00:55,2.3612,2.3612,2.3612,2.3786,2.3582,2.3758,1223619.0
2025-05-20 11:30:55,2.3655,2.3655,2.3655,2.3697,2.3596,2.3612,160441.0
2025-05-20 12:00:55,2.3584,2.3584,2.3584,2.3668,2.3547,2.3655,554617.0
2025-05-20 12:30:55,2.3469,2.3469,2.3469,2.3588,2.345,2.3585,2007171.0
2025-05-20 13:00:55,2.3491,2.3491,2.3491,2.3522,2.3359,2.3461,607589.0
2025-05-20 13:30:55,2.3555,2.3555,2.3555,2.3582,2.3489,2.3492,149835.0
2025-05-20 14:00:55,2.3474,2.3474,2.3474,2.3582,2.3467,2.3558,140783.0
2025-05-20 14:30:55,2.3497,2.3497,2.3497,2.3542,2.3465,2.3475,129494.0
2025-05-20 15:00:55,2.3474,2.3474,2.3474,2.3541,2.3395,2.3502,280520.0
2025-05-20 15:30:55,2.3439,2.3439,2.3439,2.3476,2.3373,2.3476,620658.0
2025-05-20 16:00:55,2.3427,2.3427,2.3427,2.3452,2.3342,2.3449,597795.0
2025-05-20 16:30:55,2.3463,2.3463,2.3463,2.3502,2.3427,2.3427,689701.0
2025-05-20 17:00:55,2.3365,2.3365,2.3365,2.3463,2.3359,2.3463,470813.0
2025-05-20 17:30:55,2.335,2.335,2.335,2.3391,2.3231,2.3366,517712.0
2025-05-20 18:00:55,2.3369,2.3369,2.3369,2.3415,2.3292,2.3351,293275.0
2025-05-20 18:30:55,2.3254,2.3254,2.3254,2.3402,2.3203,2.3373,985609.0
2025-05-20 19:00:55,2.3314,2.3314,2.3314,2.3402,2.3206,2.3248,1058877.0
2025-05-20 19:30:55,2.3288,2.3288,2.3288,2.34,2.3262,2.331,397282.0
2025-05-20 20:00:55,2.341,2.341,2.341,2.341,2.3288,2.3291,1141872.0
2025-05-20 20:30:55,2.3424,2.3424,2.3424,2.3468,2.3403,2.3411,334415.0
2025-05-20 21:00:55,2.3365,2.3365,2.3365,2.3446,2.3311,2.3426,376179.0
2025-05-20 21:30:55,2.3337,2.3337,2.3337,2.3425,2.3336,2.3356,341184.0
2025-05-20 22:00:55,2.3485,2.3485,2.3485,2.3498,2.3329,2.3329,1594790.0
2025-05-20 22:30:55,2.3494,2.3494,2.3494,2.355,2.3454,2.349,1293060.0
2025-05-20 23:00:55,2.3337,2.3337,2.3337,2.3549,2.333,2.3495,431183.0
2025-05-20 23:30:55,2.3183,2.3183,2.3183,2.3397,2.315,2.3331,1977665.0
2025-05-21 00:00:55,2.3402,2.3402,2.3402,2.3414,2.3156,2.3183,1009317.0
2025-05-21 00:30:55,2.3563,2.3563,2.3563,2.3658,2.3402,2.3402,2147698.0
2025-05-21 01:00:55,2.3494,2.3494,2.3494,2.3566,2.3445,2.3562,2273063.0
2025-05-21 01:30:55,2.3554,2.3554,2.3554,2.3627,2.3433,2.3489,2758258.0
2025-05-21 02:00:55,2.347,2.347,2.347,2.3625,2.3468,2.3555,945365.0
2025-05-21 02:30:55,2.3568,2.3568,2.3568,2.3588,2.341,2.3467,773345.0
2025-05-21 03:00:55,2.345,2.345,2.345,2.3583,2.3378,2.355,363354.0
2025-05-21 03:30:55,2.3494,2.3494,2.3494,2.3494,2.3386,2.345,320729.0
2025-05-21 04:00:55,2.3605,2.3605,2.3605,2.3662,2.3464,2.3495,1502678.0
2025-05-21 04:30:55,2.3557,2.3557,2.3557,2.3619,2.3494,2.361,690592.0
2025-05-21 05:00:55,2.3516,2.3516,2.3516,2.361,2.3471,2.3559,402689.0
2025-05-21 05:30:55,2.3498,2.3498,2.3498,2.3578,2.3481,2.352,301283.0
2025-05-21 06:00:55,2.354,2.354,2.354,2.3623,2.3497,2.3508,768493.0
2025-05-21 06:30:55,2.346,2.346,2.346,2.3572,2.3444,2.3538,307086.0
2025-05-21 07:00:55,2.3393,2.3393,2.3393,2.3461,2.331,2.3461,1202728.0
2025-05-21 07:30:55,2.3566,2.3566,2.3566,2.3579,2.3387,2.3393,688624.0
2025-05-21 08:00:55,2.3642,2.3642,2.3642,2.3664,2.3549,2.3572,530197.0
2025-05-21 08:30:55,2.3593,2.3593,2.3593,2.3682,2.3574,2.3644,1008402.0
2025-05-21 09:00:55,2.3596,2.3596,2.3596,2.3693,2.3581,2.3594,483569.0
2025-05-21 09:30:55,2.3717,2.3717,2.3717,2.3786,2.3546,2.3586,1085510.0
2025-05-21 10:00:55,2.3803,2.3803,2.3803,2.3895,2.3703,2.3706,1037802.0
2025-05-21 10:30:55,2.3841,2.3841,2.3841,2.3895,2.3767,2.3803,173502.0
2025-05-21 11:00:55,2.3823,2.3823,2.3823,2.3877,2.3717,2.384,860036.0
2025-05-21 11:30:55,2.3792,2.3792,2.3792,2.3878,2.3792,2.3833,2441627.0
2025-05-21 12:00:55,2.3557,2.3557,2.3557,2.3821,2.3467,2.3792,4177181.0
2025-05-21 12:30:55,2.3493,2.3493,2.3493,2.3552,2.342,2.3552,824511.0
2025-05-21 13:00:55,2.355,2.355,2.355,2.3611,2.3487,2.3496,1195338.0
2025-05-21 13:30:55,2.3504,2.3504,2.3504,2.3575,2.3501,2.3542,139249.0
2025-05-21 14:00:55,2.3468,2.3468,2.3468,2.3543,2.3416,2.3508,938160.0
2025-05-21 14:30:55,2.3403,2.3403,2.3403,2.3459,2.3372,2.3459,399337.0
2025-05-21 15:00:55,2.3369,2.3369,2.3369,2.3414,2.332,2.3406,1430489.0
2025-05-21 15:30:55,2.3453,2.3453,2.3453,2.3476,2.3368,2.3372,842573.0
2025-05-21 16:00:55,2.354,2.354,2.354,2.3572,2.3423,2.3453,2207141.0
2025-05-21 16:30:55,2.353,2.353,2.353,2.3579,2.3506,2.3544,372664.0
2025-05-21 17:00:55,2.3609,2.3609,2.3609,2.3631,2.3466,2.3528,748934.0
2025-05-21 17:30:55,2.3546,2.3546,2.3546,2.3612,2.3532,2.3608,138951.0
2025-05-21 18:00:55,2.3543,2.3543,2.3543,2.3575,2.3463,2.3555,309376.0
2025-05-21 18:30:55,2.3682,2.3682,2.3682,2.3794,2.355,2.355,3325050.0
