Date,Open,High,Low,Close,Volume,Trades,Price,Adj Close
2023-11-07 22:08:26,0.67247,0.69054,0.65645,0.68952,978269.0,320,0.68952,0.68952
2023-11-08 02:08:26,0.68935,0.69592,0.68015,0.68574,382653.0,333,0.68574,0.68574
2023-11-08 06:08:26,0.68489,0.69202,0.67939,0.68525,111955.0,330,0.68525,0.68525
2023-11-08 10:08:26,0.68521,0.68766,0.67374,0.67497,414559.0,326,0.67497,0.67497
2023-11-08 14:08:26,0.67515,0.69802,0.67332,0.69357,271642.0,311,0.69357,0.69357
2023-11-08 18:08:26,0.69311,0.69637,0.6815,0.68532,341758.0,322,0.68532,0.68532
2023-11-08 22:08:26,0.68378,0.69353,0.68209,0.69005,146224.0,329,0.69005,0.69005
2023-11-09 02:08:26,0.69063,0.69431,0.68349,0.68795,184776.0,308,0.68795,0.68795
2023-11-09 06:08:26,0.68699,0.69481,0.68191,0.69186,185819.0,305,0.69186,0.69186
2023-11-09 10:08:26,0.69202,0.70756,0.69143,0.69546,481615.0,310,0.69546,0.69546
2023-11-09 14:08:26,0.69666,0.70575,0.69114,0.69499,205928.0,333,0.69499,0.69499
2023-11-09 18:08:26,0.69542,0.70478,0.66694,0.68853,1475893.0,334,0.68853,0.68853
2023-11-09 22:08:26,0.68761,0.69001,0.62862,0.65856,2652822.0,428,0.65856,0.65856
2023-11-10 02:08:26,0.65768,0.66884,0.64545,0.66761,417650.0,321,0.66761,0.66761
2023-11-10 06:08:26,0.6674,0.6717,0.65828,0.66644,244523.0,311,0.66644,0.66644
2023-11-10 10:08:26,0.66634,0.66761,0.65396,0.65396,27536.0,361,0.65396,0.65396
2023-11-10 14:08:26,0.65406,0.66219,0.64647,0.6609,71071.0,295,0.6609,0.6609
2023-11-10 18:08:26,0.66048,0.66048,0.63784,0.64798,112517.0,294,0.64798,0.64798
2023-11-10 22:08:26,0.64736,0.66362,0.64657,0.65991,121132.0,349,0.65991,0.65991
2023-11-11 02:08:26,0.65959,0.66553,0.657,0.66035,148015.0,326,0.66035,0.66035
2023-11-11 06:08:26,0.65942,0.66522,0.64922,0.6495,62273.0,334,0.6495,0.6495
2023-11-11 10:08:26,0.65032,0.66166,0.64297,0.66108,53875.0,338,0.66108,0.66108
2023-11-11 14:08:26,0.66262,0.68658,0.66022,0.66809,128504.0,303,0.66809,0.66809
2023-11-11 18:08:26,0.66776,0.6784,0.66592,0.67429,69933.0,315,0.67429,0.67429
2023-11-11 22:08:26,0.67416,0.6805,0.6675,0.67488,74808.0,293,0.67488,0.67488
2023-11-12 02:08:26,0.67493,0.67496,0.65764,0.66351,101550.0,318,0.66351,0.66351
2023-11-12 06:08:26,0.66327,0.6641,0.64899,0.6609,281490.0,331,0.6609,0.6609
2023-11-12 10:08:26,0.66089,0.66971,0.65774,0.66856,30953.0,358,0.66856,0.66856
2023-11-12 14:08:26,0.66848,0.67142,0.66462,0.66568,27616.0,308,0.66568,0.66568
2023-11-12 18:08:26,0.66542,0.6672,0.65902,0.6651,143707.0,324,0.6651,0.6651
2023-11-12 22:08:26,0.66496,0.66549,0.65961,0.66169,243628.0,349,0.66169,0.66169
2023-11-13 02:08:26,0.66128,0.66742,0.65854,0.6621,57832.0,334,0.6621,0.6621
2023-11-13 06:08:26,0.66166,0.66754,0.65347,0.65431,133059.0,309,0.65431,0.65431
2023-11-13 10:08:26,0.65379,0.65975,0.65025,0.65654,11086.0,315,0.65654,0.65654
2023-11-13 14:08:26,0.65685,0.65998,0.64755,0.65114,52801.0,332,0.65114,0.65114
2023-11-13 18:08:26,0.65048,0.65391,0.64174,0.65073,243978.0,306,0.65073,0.65073
2023-11-13 22:08:26,0.65062,0.65385,0.64411,0.65221,219343.0,303,0.65221,0.65221
2023-11-14 02:08:26,0.65192,0.7528,0.64888,0.67168,3459031.0,894,0.67168,0.67168
2023-11-14 06:08:26,0.67033,0.67121,0.65707,0.65952,422690.0,303,0.65952,0.65952
2023-11-14 10:08:26,0.65959,0.67026,0.65946,0.6648,17376.0,314,0.6648,0.6648
2023-11-14 14:08:26,0.66409,0.67069,0.64781,0.65053,120378.0,301,0.65053,0.65053
2023-11-14 18:08:26,0.6504,0.66396,0.64883,0.65396,343446.0,321,0.65396,0.65396
2023-11-14 22:08:26,0.65414,0.65636,0.59469,0.62207,150696.0,323,0.62207,0.62207
2023-11-15 02:08:26,0.62226,0.63264,0.62219,0.62933,42578.0,297,0.62933,0.62933
2023-11-15 06:08:26,0.62909,0.63098,0.62523,0.62624,12801.0,323,0.62624,0.62624
2023-11-15 10:08:26,0.62649,0.63468,0.62649,0.6294,17317.0,300,0.6294,0.6294
2023-11-15 14:08:26,0.63003,0.64077,0.62996,0.64031,16386.0,327,0.64031,0.64031
2023-11-15 18:08:26,0.63994,0.64039,0.63551,0.63994,69638.0,322,0.63994,0.63994
2023-11-15 22:08:26,0.63998,0.64639,0.63251,0.64637,155596.0,309,0.64637,0.64637
2023-11-16 02:08:26,0.646,0.65047,0.64058,0.6483,162167.0,338,0.6483,0.6483
2023-11-16 06:08:26,0.64729,0.64947,0.64425,0.64662,36723.0,299,0.64662,0.64662
2023-11-16 10:08:26,0.64662,0.65286,0.64638,0.65181,51360.0,300,0.65181,0.65181
2023-11-16 14:08:26,0.65197,0.65234,0.64104,0.64176,49713.0,314,0.64176,0.64176
2023-11-16 18:08:26,0.6417,0.6417,0.61621,0.62243,44447.0,293,0.62243,0.62243
2023-11-16 22:08:26,0.62321,0.62738,0.6057,0.61652,78510.0,287,0.61652,0.61652
2023-11-17 02:08:26,0.61737,0.61937,0.6075,0.61178,854695.0,326,0.61178,0.61178
2023-11-17 06:08:26,0.61177,0.62343,0.61133,0.62189,101093.0,327,0.62189,0.62189
2023-11-17 10:08:26,0.62178,0.62453,0.61535,0.61566,13678.0,345,0.61566,0.61566
