Date,Open,High,Low,Close,Volume,Price,Adj Close
2025-04-08 16:00:52,1.8905,1.9033,1.8852,1.898,2574032.0,1.898,1.898
2025-04-08 16:15:52,1.8975,1.9162,1.8945,1.9154,673828.0,1.9154,1.9154
2025-04-08 16:30:52,1.9156,1.9322,1.9148,1.926,4013829.0,1.926,1.926
2025-04-08 16:45:52,1.926,1.9675,1.926,1.9577,6098418.0,1.9577,1.9577
2025-04-08 17:00:52,1.9588,1.9699,1.9448,1.9533,11334034.0,1.9533,1.9533
2025-04-08 17:15:52,1.9532,1.9541,1.9339,1.9407,3981922.0,1.9407,1.9407
2025-04-08 17:30:52,1.9404,1.9434,1.9253,1.93,1225983.0,1.93,1.93
2025-04-08 17:45:52,1.9296,1.9576,1.9293,1.9513,3246682.0,1.9513,1.9513
2025-04-08 18:00:52,1.9514,1.9645,1.9425,1.953,2739764.0,1.953,1.953
2025-04-08 18:15:52,1.953,1.9632,1.9469,1.96,1831640.0,1.96,1.96
2025-04-08 18:30:52,1.9608,1.9727,1.9368,1.9521,5635241.0,1.9521,1.9521
2025-04-08 18:45:52,1.9518,1.9604,1.9387,1.9514,3656233.0,1.9514,1.9514
2025-04-08 19:00:52,1.9502,1.966,1.9451,1.9477,6141234.0,1.9477,1.9477
2025-04-08 19:15:52,1.9481,1.9543,1.9273,1.9351,2867587.0,1.9351,1.9351
2025-04-08 19:30:52,1.9326,1.937,1.9182,1.9189,1930500.0,1.9189,1.9189
2025-04-08 19:45:52,1.9187,1.9246,1.8974,1.8974,4376779.0,1.8974,1.8974
2025-04-08 20:00:52,1.8975,1.9079,1.8934,1.8965,3196764.0,1.8965,1.8965
2025-04-08 20:15:52,1.8962,1.9036,1.8891,1.8982,3216736.0,1.8982,1.8982
2025-04-08 20:30:52,1.898,1.9139,1.8977,1.9079,1627854.0,1.9079,1.9079
2025-04-08 20:45:52,1.9088,1.9117,1.894,1.9033,1251213.0,1.9033,1.9033
2025-04-08 21:00:52,1.903,1.908,1.8897,1.8897,2171386.0,1.8897,1.8897
2025-04-08 21:15:52,1.8897,1.8947,1.8757,1.8919,2887013.0,1.8919,1.8919
2025-04-08 21:30:52,1.893,1.8978,1.8615,1.8644,5709607.0,1.8644,1.8644
2025-04-08 21:45:52,1.8644,1.8717,1.855,1.8623,8923912.0,1.8623,1.8623
2025-04-08 22:00:52,1.8627,1.8673,1.8357,1.8441,5964108.0,1.8441,1.8441
2025-04-08 22:15:52,1.844,1.8476,1.8039,1.8088,4748583.0,1.8088,1.8088
2025-04-08 22:30:52,1.8085,1.8592,1.8077,1.8472,7120143.0,1.8472,1.8472
2025-04-08 22:45:52,1.847,1.8682,1.833,1.8625,3570571.0,1.8625,1.8625
2025-04-08 23:00:52,1.8624,1.8694,1.8455,1.8472,3601317.0,1.8472,1.8472
2025-04-08 23:15:52,1.8468,1.8754,1.8468,1.8576,5160645.0,1.8576,1.8576
2025-04-08 23:30:52,1.8575,1.8788,1.8523,1.8524,4698596.0,1.8524,1.8524
2025-04-08 23:45:52,1.8524,1.8597,1.8476,1.8505,860130.0,1.8505,1.8505
2025-04-09 00:00:52,1.8512,1.8558,1.8272,1.8295,1799449.0,1.8295,1.8295
2025-04-09 00:15:52,1.8307,1.8391,1.8214,1.8345,3049334.0,1.8345,1.8345
2025-04-09 00:30:52,1.8331,1.8342,1.8102,1.8102,3854615.0,1.8102,1.8102
2025-04-09 00:45:52,1.8114,1.8344,1.8095,1.8237,5190926.0,1.8237,1.8237
2025-04-09 01:00:52,1.8244,1.8318,1.8102,1.8196,2150011.0,1.8196,1.8196
2025-04-09 01:15:52,1.819,1.8308,1.8094,1.8146,1317281.0,1.8146,1.8146
2025-04-09 01:30:52,1.8158,1.8422,1.8152,1.8386,2718537.0,1.8386,1.8386
2025-04-09 01:45:52,1.8386,1.8399,1.826,1.8316,777418.0,1.8316,1.8316
2025-04-09 02:00:52,1.8322,1.8382,1.8139,1.8201,2584084.0,1.8201,1.8201
2025-04-09 02:15:52,1.819,1.8214,1.8001,1.8015,4527806.0,1.8015,1.8015
2025-04-09 02:30:52,1.8006,1.822,1.7947,1.8192,4110848.0,1.8192,1.8192
2025-04-09 02:45:52,1.8194,1.8267,1.814,1.8263,905267.0,1.8263,1.8263
2025-04-09 03:00:52,1.8257,1.8269,1.799,1.8072,1228450.0,1.8072,1.8072
2025-04-09 03:15:52,1.8088,1.8189,1.8002,1.8073,910498.0,1.8073,1.8073
2025-04-09 03:30:52,1.8067,1.8094,1.7754,1.7909,2912404.0,1.7909,1.7909
2025-04-09 03:45:52,1.7917,1.8044,1.784,1.8027,2697679.0,1.8027,1.8027
2025-04-09 04:00:52,1.8021,1.8042,1.787,1.7886,1603676.0,1.7886,1.7886
2025-04-09 04:15:52,1.7887,1.7963,1.7784,1.7896,736424.0,1.7896,1.7896
2025-04-09 04:30:52,1.7894,1.7986,1.7867,1.7868,437320.0,1.7868,1.7868
2025-04-09 04:45:52,1.7876,1.798,1.7846,1.7942,199040.0,1.7942,1.7942
2025-04-09 05:00:52,1.7945,1.8084,1.7775,1.8045,1208185.0,1.8045,1.8045
2025-04-09 05:15:52,1.8044,1.8061,1.7887,1.802,1172173.0,1.802,1.802
2025-04-09 05:30:52,1.8015,1.8118,1.776,1.7903,930263.0,1.7903,1.7903
2025-04-09 05:45:52,1.7911,1.7973,1.7736,1.7812,841095.0,1.7812,1.7812
2025-04-09 06:00:52,1.7813,1.7841,1.7353,1.7357,6013426.0,1.7357,1.7357
