Date,Open,High,Low,Close,Volume,Trades,Price,Adj Close
2025-08-02 02:08:26,3.0068,3.0281,2.9899,2.9904,1959320.0,2204,2.9904,2.9904
2025-08-02 03:08:26,2.9942,2.9965,2.8959,2.9239,17669024.0,13039,2.9239,2.9239
2025-08-02 04:08:26,2.9238,2.97,2.9161,2.9622,6419721.0,4004,2.9622,2.9622
2025-08-02 05:08:26,2.96,2.984,2.9473,2.978,3610644.0,2932,2.978,2.978
2025-08-02 06:08:26,2.9776,2.9823,2.9597,2.9774,610740.0,811,2.9774,2.9774
2025-08-02 07:08:26,2.9758,2.9795,2.969,2.9752,313323.0,540,2.9752,2.9752
2025-08-02 08:08:26,2.9755,2.9819,2.9726,2.9811,637652.0,896,2.9811,2.9811
2025-08-02 09:08:26,2.9821,3.0193,2.9783,3.0183,2437714.0,1922,3.0183,3.0183
2025-08-02 10:08:26,3.0182,3.0191,3.0043,3.0096,1451006.0,1405,3.0096,3.0096
2025-08-02 11:08:26,3.0096,3.0108,2.945,2.9684,3381842.0,2920,2.9684,2.9684
2025-08-02 12:08:26,2.968,2.9933,2.9454,2.9906,2341627.0,2216,2.9906,2.9906
2025-08-02 13:08:26,2.9914,3.0005,2.9729,2.9765,748922.0,1156,2.9765,2.9765
2025-08-02 14:08:26,2.9764,2.9828,2.9533,2.9663,503584.0,1170,2.9663,2.9663
2025-08-02 15:08:26,2.9654,2.9688,2.9321,2.9414,709370.0,965,2.9414,2.9414
2025-08-02 16:08:26,2.943,2.961,2.9288,2.9406,1857231.0,1359,2.9406,2.9406
2025-08-02 17:08:26,2.939,2.9436,2.9221,2.9384,5314299.0,2388,2.9384,2.9384
2025-08-02 18:08:26,2.9371,2.9452,2.9168,2.9377,1493938.0,1836,2.9377,2.9377
2025-08-02 19:08:26,2.9402,2.9402,2.8707,2.8776,5759432.0,4583,2.8776,2.8776
2025-08-02 20:08:26,2.8768,2.8934,2.8212,2.8291,8016186.0,5912,2.8291,2.8291
2025-08-02 21:08:26,2.8291,2.8515,2.8103,2.8428,10026407.0,7552,2.8428,2.8428
2025-08-02 22:08:26,2.8434,2.8646,2.8091,2.8223,7828530.0,5374,2.8223,2.8223
2025-08-02 23:08:26,2.8226,2.8314,2.7405,2.7592,23246958.0,15826,2.7592,2.7592
2025-08-03 00:08:26,2.7591,2.8161,2.7537,2.7779,9835976.0,6331,2.7779,2.7779
