Date,Open,High,Low,Close,Volume,Price,Adj Close
2025-01-07 04:10:30,2.6473,2.6508,2.5969,2.6078,243462.0,2.6078,2.6078
2025-01-07 04:40:30,2.6113,2.6227,2.5906,2.618,615553.0,2.618,2.618
2025-01-07 05:10:30,2.6182,2.6216,2.5969,2.6209,352227.7,2.6209,2.6209
2025-01-07 05:40:30,2.6204,2.6411,2.5944,2.5951,222895.0,2.5951,2.5951
2025-01-07 06:10:30,2.5962,2.6026,2.5688,2.5773,1163078.4,2.5773,2.5773
2025-01-07 06:40:30,2.5793,2.5982,2.5774,2.591,493773.4,2.591,2.591
2025-01-07 07:10:30,2.5919,2.5976,2.5692,2.5694,338414.0,2.5694,2.5694
2025-01-07 07:40:30,2.5682,2.5738,2.5535,2.5625,435491.1,2.5625,2.5625
2025-01-07 08:10:30,2.5649,2.5907,2.5638,2.5754,72167.9,2.5754,2.5754
2025-01-07 08:40:30,2.5733,2.5869,2.5656,2.5756,199928.8,2.5756,2.5756
2025-01-07 09:10:30,2.576,2.5911,2.5718,2.5783,74145.7,2.5783,2.5783
2025-01-07 09:40:30,2.5789,2.5805,2.567,2.5712,85383.6,2.5712,2.5712
2025-01-07 10:10:30,2.5682,2.5749,2.5388,2.5447,165067.2,2.5447,2.5447
2025-01-07 10:40:30,2.5448,2.5597,2.539,2.5595,118073.5,2.5595,2.5595
2025-01-07 11:10:30,2.5594,2.5596,2.546,2.5497,316675.3,2.5497,2.5497
2025-01-07 11:40:30,2.5491,2.5661,2.542,2.5475,140235.1,2.5475,2.5475
2025-01-07 12:10:30,2.5524,2.5623,2.551,2.5589,155527.7,2.5589,2.5589
2025-01-07 12:40:30,2.5595,2.5785,2.5529,2.5756,39496.2,2.5756,2.5756
2025-01-07 13:10:30,2.5766,2.6045,2.571,2.5979,76655.3,2.5979,2.5979
2025-01-07 13:40:30,2.5934,2.6247,2.5934,2.6245,128924.3,2.6245,2.6245
2025-01-07 14:10:30,2.6259,2.635,2.5983,2.5993,72766.2,2.5993,2.5993
2025-01-07 14:40:30,2.5994,2.617,2.592,2.61,49938.6,2.61,2.61
2025-01-07 15:10:30,2.6102,2.6102,2.5777,2.5951,224162.3,2.5951,2.5951
2025-01-07 15:40:30,2.5966,2.607,2.5883,2.5955,67719.5,2.5955,2.5955
2025-01-07 16:10:30,2.5943,2.6031,2.5913,2.5913,12720.1,2.5913,2.5913
2025-01-07 16:40:30,2.5932,2.5932,2.556,2.5783,131110.9,2.5783,2.5783
2025-01-07 17:10:30,2.578,2.5843,2.5596,2.5612,165204.3,2.5612,2.5612
2025-01-07 17:40:30,2.5621,2.6121,2.5619,2.6041,112332.0,2.6041,2.6041
2025-01-07 18:10:30,2.603,2.6492,2.5969,2.6401,1057032.0,2.6401,2.6401
2025-01-07 18:40:30,2.6419,2.6672,2.6339,2.644,960545.3,2.644,2.644
2025-01-07 19:10:30,2.6444,2.6469,2.6085,2.624,1389478.3,2.624,2.624
2025-01-07 19:40:30,2.6237,2.6842,2.5973,2.624,1074484.3,2.624,2.624
2025-01-07 20:10:30,2.6231,2.6621,2.51,2.5701,2001468.5,2.5701,2.5701
2025-01-07 20:40:30,2.5708,2.5925,2.5075,2.5737,781401.4,2.5737,2.5737
2025-01-07 21:10:30,2.5695,2.5734,2.5235,2.5471,443181.7,2.5471,2.5471
2025-01-07 21:40:30,2.55,2.5972,2.5361,2.5396,184204.1,2.5396,2.5396
2025-01-07 22:10:30,2.5383,2.5475,2.4816,2.5031,389300.8,2.5031,2.5031
2025-01-07 22:40:30,2.4997,2.523,2.4635,2.4818,705834.9,2.4818,2.4818
2025-01-07 23:10:30,2.4803,2.4948,2.4573,2.4614,189892.0,2.4614,2.4614
2025-01-07 23:40:30,2.4628,2.4651,2.4298,2.4377,222268.9,2.4377,2.4377
2025-01-08 00:10:30,2.4377,2.449,2.4085,2.4165,150523.6,2.4165,2.4165
2025-01-08 00:40:30,2.4166,2.4227,2.3842,2.3977,203804.9,2.3977,2.3977
2025-01-08 01:10:30,2.4025,2.4223,2.3973,2.4042,173165.7,2.4042,2.4042
2025-01-08 01:40:30,2.4033,2.4061,2.3583,2.3763,164399.9,2.3763,2.3763
2025-01-08 02:10:30,2.3756,2.4003,2.3628,2.3628,188188.6,2.3628,2.3628
