Date,Open,High,Low,Close,Volume,Price,Adj Close
2025-01-14 04:21:34,2.4435,2.4518,2.4111,2.4242,1853862.0,2.4242,2.4242
2025-01-14 05:21:34,2.4235,2.4243,2.333,2.339,6083144.0,2.339,2.339
2025-01-14 06:21:34,2.3383,2.388,2.3306,2.3763,11303286.0,2.3763,2.3763
2025-01-14 07:21:34,2.3767,2.4128,2.3714,2.3796,3121774.0,2.3796,2.3796
2025-01-14 08:21:34,2.3796,2.4653,2.3364,2.4319,13329171.0,2.4319,2.4319
2025-01-14 09:21:34,2.4301,2.5011,2.4206,2.4679,10462873.0,2.4679,2.4679
2025-01-14 10:21:34,2.4685,2.4966,2.4486,2.4543,6923183.0,2.4543,2.4543
2025-01-14 11:21:34,2.4543,2.4788,2.4357,2.4467,4263252.0,2.4467,2.4467
2025-01-14 12:21:34,2.4466,2.4668,2.4261,2.4504,2454747.0,2.4504,2.4504
2025-01-14 13:21:34,2.4514,2.4837,2.4393,2.465,1573615.0,2.465,2.465
2025-01-14 14:21:34,2.4642,2.5157,2.4519,2.5097,2080542.0,2.5097,2.5097
2025-01-14 15:21:34,2.5108,2.5517,2.4951,2.5341,4437473.0,2.5341,2.5341
2025-01-14 16:21:34,2.5341,2.5589,2.5215,2.5324,8168485.0,2.5324,2.5324
2025-01-14 17:21:34,2.5324,2.5339,2.5173,2.5254,1462523.0,2.5254,2.5254
2025-01-14 18:21:34,2.5252,2.5486,2.5166,2.5468,2094780.0,2.5468,2.5468
2025-01-14 19:21:34,2.5468,2.5558,2.5329,2.5408,3093474.0,2.5408,2.5408
2025-01-14 20:21:34,2.5397,2.5531,2.5263,2.5349,2059627.0,2.5349,2.5349
2025-01-14 21:21:34,2.5344,2.5399,2.5264,2.5352,617810.0,2.5352,2.5352
2025-01-14 22:21:34,2.5365,2.547,2.5315,2.5411,474762.0,2.5411,2.5411
2025-01-14 23:21:34,2.5417,2.5554,2.526,2.5276,1383120.0,2.5276,2.5276
2025-01-15 00:21:34,2.5279,2.5423,2.5216,2.5335,711494.0,2.5335,2.5335
2025-01-15 01:21:34,2.5332,2.542,2.515,2.5176,724415.0,2.5176,2.5176
2025-01-15 02:21:34,2.5176,2.5537,2.5176,2.5413,2689251.0,2.5413,2.5413
2025-01-15 03:21:34,2.5414,2.5884,2.5404,2.5785,3146676.0,2.5785,2.5785
2025-01-15 04:21:34,2.5791,2.6051,2.5655,2.5932,2413208.0,2.5932,2.5932
2025-01-15 05:21:34,2.5925,2.5926,2.5615,2.5762,1121393.0,2.5762,2.5762
2025-01-15 06:21:34,2.5776,2.5817,2.5529,2.554,2303372.0,2.554,2.554
2025-01-15 07:21:34,2.554,2.5883,2.5481,2.5682,4342903.0,2.5682,2.5682
2025-01-15 08:21:34,2.5681,2.5945,2.5555,2.5741,6813252.0,2.5741,2.5741
2025-01-15 09:21:34,2.5746,2.5938,2.5705,2.5827,2433505.0,2.5827,2.5827
2025-01-15 10:21:34,2.5822,2.6177,2.5544,2.6177,4225027.0,2.6177,2.6177
2025-01-15 11:21:34,2.6178,2.679,2.6011,2.6599,6624026.0,2.6599,2.6599
2025-01-15 12:21:34,2.6599,2.7064,2.6568,2.6852,11949293.0,2.6852,2.6852
2025-01-15 13:21:34,2.6852,2.6937,2.667,2.667,4044703.0,2.667,2.667
2025-01-15 14:21:34,2.667,2.6777,2.6414,2.6518,12386341.0,2.6518,2.6518
2025-01-15 15:21:34,2.6508,2.6749,2.6479,2.6726,4037829.0,2.6726,2.6726
2025-01-15 16:21:34,2.6726,2.6832,2.6611,2.6717,3867711.0,2.6717,2.6717
2025-01-15 17:21:34,2.6715,2.6779,2.6625,2.6703,1827727.0,2.6703,2.6703
2025-01-15 18:21:34,2.6702,2.6858,2.6505,2.6803,2599690.0,2.6803,2.6803
2025-01-15 19:21:34,2.6795,2.814,2.6743,2.7954,14969505.0,2.7954,2.7954
2025-01-15 20:21:34,2.7956,2.8817,2.7838,2.8522,13271749.0,2.8522,2.8522
2025-01-15 21:21:34,2.8525,2.8672,2.7985,2.8324,5810406.0,2.8324,2.8324
2025-01-15 22:21:34,2.8339,2.84,2.7858,2.8053,4515667.0,2.8053,2.8053
2025-01-15 23:21:34,2.8054,2.8529,2.7984,2.8487,3182460.0,2.8487,2.8487
2025-01-16 00:21:34,2.8488,2.8619,2.8266,2.8476,3344148.0,2.8476,2.8476
2025-01-16 01:21:34,2.8454,2.8947,2.8371,2.8605,4285409.0,2.8605,2.8605
2025-01-16 02:21:34,2.8621,2.8792,2.8292,2.8489,3684469.0,2.8489,2.8489
2025-01-16 03:21:34,2.8489,2.8678,2.7959,2.8085,4865117.0,2.8085,2.8085
2025-01-16 04:21:34,2.8067,2.8431,2.8067,2.8193,2264281.0,2.8193,2.8193
2025-01-16 05:21:34,2.8192,2.8218,2.7149,2.7623,6786685.0,2.7623,2.7623
2025-01-16 06:21:34,2.7615,2.775,2.7276,2.7672,4531487.0,2.7672,2.7672
