Date,Open,High,Low,Close,Volume,Price,Adj Close
2023-07-24 17:06:17,2.5691,2.5876,2.1596,2.2341,190584.6,2.2341,2.2341
2023-07-24 21:06:17,2.225,2.3338,2.1274,2.1399,223284.7,2.1399,2.1399
2023-07-25 01:06:17,2.1541,2.2069,2.0005,2.1657,152053.8,2.1657,2.1657
2023-07-25 05:06:17,2.1575,2.2649,1.9003,1.9678,156819.9,1.9678,1.9678
2023-07-25 09:06:17,1.9534,2.0986,1.9271,2.0056,146239.2,2.0056,2.0056
2023-07-25 13:06:17,2.0038,2.1615,1.9602,2.1297,197252.5,2.1297,2.1297
2023-07-25 17:06:17,2.1316,2.4486,2.0854,2.2775,208754.5,2.2775,2.2775
2023-07-25 21:06:17,2.2731,2.355,2.1727,2.2059,89004.8,2.2059,2.2059
2023-07-26 01:06:17,2.2077,2.3384,2.1949,2.26,49975.7,2.26,2.26
2023-07-26 05:06:17,2.2469,2.4907,2.2469,2.4648,140492.4,2.4648,2.4648
2023-07-26 09:06:17,2.4632,2.5593,2.3462,2.3802,183427.9,2.3802,2.3802
2023-07-26 13:06:17,2.3855,2.4359,2.3136,2.3388,83882.0,2.3388,2.3388
2023-07-26 17:06:17,2.3403,2.352,2.2314,2.3062,70567.3,2.3062,2.3062
2023-07-26 21:06:17,2.2878,2.3537,2.2478,2.327,74615.8,2.327,2.327
2023-07-27 01:06:17,2.3204,2.3838,2.1474,2.2503,59896.6,2.2503,2.2503
2023-07-27 05:06:17,2.2503,2.3138,2.2276,2.2629,104714.9,2.2629,2.2629
2023-07-27 09:06:17,2.2614,2.2749,2.1931,2.2131,88149.8,2.2131,2.2131
2023-07-27 13:06:17,2.212,2.2624,2.18,2.2458,84025.9,2.2458,2.2458
2023-07-27 17:06:17,2.2421,2.2427,2.15,2.1858,100898.0,2.1858,2.1858
2023-07-27 21:06:17,2.1835,2.1859,2.0811,2.1135,75809.4,2.1135,2.1135
2023-07-28 01:06:17,2.1091,2.119,2.0884,2.0964,223164.4,2.0964,2.0964
2023-07-28 05:06:17,2.0637,2.1375,2.0563,2.0971,55924.9,2.0971,2.0971
2023-07-28 09:06:17,2.1027,2.165,2.087,2.14,215580.7,2.14,2.14
2023-07-28 13:06:17,2.1379,2.2324,2.1379,2.2148,95952.6,2.2148,2.2148
2023-07-28 17:06:17,2.2226,2.2243,2.1443,2.1716,109312.4,2.1716,2.1716
2023-07-28 21:06:17,2.1752,2.1986,2.15,2.1729,76857.3,2.1729,2.1729
2023-07-29 01:06:17,2.1741,2.231,2.172,2.2197,77286.7,2.2197,2.2197
2023-07-29 05:06:17,2.2151,2.3469,2.1739,2.2887,144279.2,2.2887,2.2887
2023-07-29 09:06:17,2.286,2.3178,2.2426,2.2631,95695.5,2.2631,2.2631
2023-07-29 13:06:17,2.2691,2.316,2.2526,2.2784,75653.1,2.2784,2.2784
2023-07-29 17:06:17,2.2795,2.3288,2.2704,2.2886,122521.3,2.2886,2.2886
2023-07-29 21:06:17,2.2876,2.3774,2.2757,2.3601,83321.6,2.3601,2.3601
2023-07-30 01:06:17,2.3584,2.3645,2.334,2.3459,51368.8,2.3459,2.3459
2023-07-30 05:06:17,2.3411,2.4768,2.3372,2.4171,142910.9,2.4171,2.4171
2023-07-30 09:06:17,2.4125,2.4414,2.3772,2.3963,89749.0,2.3963,2.3963
2023-07-30 13:06:17,2.3937,2.427,2.3499,2.368,75173.3,2.368,2.368
2023-07-30 17:06:17,2.3666,2.3712,2.2879,2.3094,60402.6,2.3094,2.3094
2023-07-30 21:06:17,2.3072,2.3204,2.2417,2.2517,89100.0,2.2517,2.2517
2023-07-31 01:06:17,2.2531,2.3222,2.2222,2.2896,207994.6,2.2896,2.2896
2023-07-31 05:06:17,2.2875,2.3502,2.2791,2.2874,75507.2,2.2874,2.2874
2023-07-31 09:06:17,2.2917,2.3096,2.2473,2.2526,100599.5,2.2526,2.2526
2023-07-31 13:06:17,2.2574,2.3128,2.2509,2.3045,70890.7,2.3045,2.3045
2023-07-31 17:06:17,2.3088,2.3586,2.2722,2.3089,114145.6,2.3089,2.3089
2023-07-31 21:06:17,2.3127,2.3712,2.3007,2.3007,82743.7,2.3007,2.3007
2023-08-01 01:06:17,2.3085,2.3251,2.2737,2.3164,134684.8,2.3164,2.3164
2023-08-01 05:06:17,2.3219,2.3435,2.2021,2.2663,136542.9,2.2663,2.2663
2023-08-01 09:06:17,2.2623,2.3448,2.2591,2.3262,90013.5,2.3262,2.3262
2023-08-01 13:06:17,2.3276,2.3362,2.2941,2.2958,49261.1,2.2958,2.2958
2023-08-01 17:06:17,2.2942,2.3368,2.2751,2.306,68748.3,2.306,2.306
2023-08-01 21:06:17,2.3101,2.4191,2.2964,2.3957,72490.7,2.3957,2.3957
2023-08-02 01:06:17,2.3955,2.4458,2.3804,2.4263,70847.8,2.4263,2.4263
2023-08-02 05:06:17,2.4346,2.45,2.3688,2.3698,148328.8,2.3698,2.3698
2023-08-02 09:06:17,2.3681,2.3941,2.3607,2.3728,47808.3,2.3728,2.3728
2023-08-02 13:06:17,2.3751,2.4156,2.3466,2.4127,67145.6,2.4127,2.4127
2023-08-02 17:06:17,2.4151,2.5236,2.3931,2.4802,147904.0,2.4802,2.4802
2023-08-02 21:06:17,2.4743,2.5103,2.3566,2.3631,72515.4,2.3631,2.3631
2023-08-03 01:06:17,2.3643,2.3824,2.3121,2.3599,64953.9,2.3599,2.3599
2023-08-03 05:06:17,2.3568,2.3719,2.3256,2.3285,60647.6,2.3285,2.3285
2023-08-03 09:06:17,2.3243,2.3286,2.2825,2.293,83680.3,2.293,2.293
