Date,Open,High,Low,Close,Volume,Trades,Price,Adj Close
2025-07-24 20:08:26,0.44545,0.44754,0.43757,0.44059,2010939.0,822,0.44059,0.44059
2025-07-24 21:08:26,0.44034,0.44076,0.42939,0.43158,486136.0,300,0.43158,0.43158
2025-07-24 22:08:26,0.43166,0.43859,0.43118,0.43524,442235.0,209,0.43524,0.43524
2025-07-24 23:08:26,0.43574,0.4375,0.43351,0.43475,1677181.0,434,0.43475,0.43475
2025-07-25 00:08:26,0.43482,0.43661,0.43167,0.43168,2347687.0,433,0.43168,0.43168
2025-07-25 01:08:26,0.43188,0.43673,0.43134,0.43576,1211377.0,231,0.43576,0.43576
2025-07-25 02:08:26,0.43567,0.43567,0.42891,0.43085,238708.0,282,0.43085,0.43085
2025-07-25 03:08:26,0.43074,0.43294,0.42757,0.43108,286380.0,185,0.43108,0.43108
2025-07-25 04:08:26,0.43023,0.43023,0.42315,0.4242,505364.0,250,0.4242,0.4242
2025-07-25 05:08:26,0.4246,0.4246,0.41718,0.41947,1252930.0,498,0.41947,0.41947
2025-07-25 06:08:26,0.41965,0.42673,0.41847,0.42475,373698.0,233,0.42475,0.42475
2025-07-25 07:08:26,0.42447,0.42579,0.41618,0.41704,458895.0,274,0.41704,0.41704
2025-07-25 08:08:26,0.41697,0.42066,0.41151,0.41617,1489614.0,828,0.41617,0.41617
2025-07-25 09:08:26,0.41606,0.4215,0.412,0.42138,579552.0,345,0.42138,0.42138
2025-07-25 10:08:26,0.42096,0.42155,0.41379,0.41447,273906.0,154,0.41447,0.41447
2025-07-25 11:08:26,0.41439,0.41773,0.41146,0.41613,220477.0,145,0.41613,0.41613
2025-07-25 12:08:26,0.41603,0.42058,0.40984,0.41536,823794.0,390,0.41536,0.41536
2025-07-25 13:08:26,0.41525,0.41961,0.41272,0.41457,895611.0,900,0.41457,0.41457
2025-07-25 14:08:26,0.41452,0.424,0.41251,0.424,1323590.0,614,0.424,0.424
2025-07-25 15:08:26,0.42473,0.42637,0.42077,0.42383,165482.0,164,0.42383,0.42383
2025-07-25 16:08:26,0.42392,0.42768,0.42377,0.42489,200068.0,176,0.42489,0.42489
2025-07-25 17:08:26,0.42495,0.43077,0.42273,0.42554,141119.0,145,0.42554,0.42554
2025-07-25 18:08:26,0.42544,0.42673,0.42044,0.42328,284471.0,229,0.42328,0.42328
2025-07-25 19:08:26,0.42396,0.42414,0.40707,0.40735,1413323.0,732,0.40735,0.40735
2025-07-25 20:08:26,0.40736,0.41224,0.40509,0.40992,672940.0,463,0.40992,0.40992
2025-07-25 21:08:26,0.41009,0.41565,0.40759,0.41496,618240.0,235,0.41496,0.41496
2025-07-25 22:08:26,0.41565,0.41705,0.4126,0.41574,245756.0,164,0.41574,0.41574
2025-07-25 23:08:26,0.41536,0.41693,0.41356,0.41642,107215.0,120,0.41642,0.41642
2025-07-26 00:08:26,0.41599,0.42214,0.4158,0.41962,114925.0,183,0.41962,0.41962
2025-07-26 01:08:26,0.41953,0.43024,0.41855,0.42931,92186.0,134,0.42931,0.42931
2025-07-26 02:08:26,0.42956,0.43173,0.42839,0.42987,262093.0,168,0.42987,0.42987
2025-07-26 03:08:26,0.42996,0.43292,0.42924,0.43279,48614.0,90,0.43279,0.43279
2025-07-26 04:08:26,0.43274,0.433,0.43069,0.43175,206080.0,179,0.43175,0.43175
2025-07-26 05:08:26,0.43169,0.43495,0.42911,0.43495,626577.0,336,0.43495,0.43495
2025-07-26 06:08:26,0.43497,0.43545,0.43224,0.43304,491894.0,225,0.43304,0.43304
2025-07-26 07:08:26,0.43285,0.43962,0.43285,0.43949,268035.0,149,0.43949,0.43949
2025-07-26 08:08:26,0.43956,0.44012,0.43651,0.44012,106850.0,104,0.44012,0.44012
2025-07-26 09:08:26,0.4394,0.44715,0.4394,0.44297,278482.0,193,0.44297,0.44297
2025-07-26 10:08:26,0.44255,0.44577,0.4405,0.44348,132304.0,111,0.44348,0.44348
2025-07-26 11:08:26,0.44348,0.44417,0.4407,0.44263,38008.0,72,0.44263,0.44263
2025-07-26 12:08:26,0.44243,0.44332,0.43864,0.43864,221996.0,101,0.43864,0.43864
2025-07-26 13:08:26,0.43879,0.4414,0.43832,0.43905,71870.0,258,0.43905,0.43905
2025-07-26 14:08:26,0.43955,0.44139,0.43883,0.44094,17901.0,81,0.44094,0.44094
2025-07-26 15:08:26,0.44087,0.44306,0.4406,0.44127,28283.0,98,0.44127,0.44127
2025-07-26 16:08:26,0.44096,0.44208,0.43792,0.43897,87110.0,82,0.43897,0.43897
2025-07-26 17:08:26,0.43858,0.43955,0.43736,0.43818,17256.0,86,0.43818,0.43818
2025-07-26 18:08:26,0.43835,0.43954,0.43667,0.43909,44174.0,78,0.43909,0.43909
