Date,Open,High,Low,Close,Volume,Trades,Price,Adj Close
2025-12-28 03:38:26,0.2185,0.21906,0.2185,0.21872,25368.0,41,0.21872,0.21872
2025-12-28 03:53:26,0.21873,0.2189,0.21872,0.2189,26969.0,43,0.2189,0.2189
2025-12-28 04:08:26,0.21899,0.22033,0.21899,0.22033,64778.0,48,0.22033,0.22033
2025-12-28 04:23:26,0.22062,0.22082,0.2204,0.22052,13081.0,18,0.22052,0.22052
2025-12-28 04:38:26,0.22015,0.22015,0.21833,0.21833,19725.0,41,0.21833,0.21833
2025-12-28 04:53:26,0.21843,0.2191,0.21829,0.219,6975.0,27,0.219,0.219
2025-12-28 05:08:26,0.21891,0.21931,0.21884,0.21897,48646.0,28,0.21897,0.21897
2025-12-28 05:23:26,0.21895,0.21941,0.21883,0.21883,43856.0,25,0.21883,0.21883
2025-12-28 05:38:26,0.21891,0.21957,0.21874,0.21957,10669.0,36,0.21957,0.21957
2025-12-28 05:53:26,0.21964,0.22111,0.21964,0.22084,84493.0,59,0.22084,0.22084
2025-12-28 06:08:26,0.22076,0.22183,0.22073,0.2217,61947.0,55,0.2217,0.2217
2025-12-28 06:23:26,0.22177,0.22185,0.22146,0.22173,66119.0,56,0.22173,0.22173
2025-12-28 06:38:26,0.22172,0.22268,0.22161,0.22223,25582.0,38,0.22223,0.22223
2025-12-28 06:53:26,0.22236,0.22253,0.22179,0.22179,23273.0,32,0.22179,0.22179
2025-12-28 07:08:26,0.22186,0.22246,0.22179,0.22182,25657.0,69,0.22182,0.22182
2025-12-28 07:23:26,0.22143,0.22171,0.22137,0.22171,3288.0,18,0.22171,0.22171
2025-12-28 07:38:26,0.22159,0.22233,0.22142,0.22201,4235.0,19,0.22201,0.22201
2025-12-28 07:53:26,0.22198,0.22226,0.22177,0.22205,18184.0,22,0.22205,0.22205
2025-12-28 08:08:26,0.22194,0.22264,0.22173,0.22251,26181.0,24,0.22251,0.22251
2025-12-28 08:23:26,0.22234,0.2226,0.22219,0.22243,3631.0,14,0.22243,0.22243
2025-12-28 08:38:26,0.22263,0.2227,0.22243,0.22243,12339.0,16,0.22243,0.22243
2025-12-28 08:53:26,0.22238,0.22248,0.22205,0.22212,4667.0,31,0.22212,0.22212
2025-12-28 09:08:26,0.22212,0.22246,0.2221,0.22233,21236.0,50,0.22233,0.22233
2025-12-28 09:23:26,0.22234,0.22257,0.22223,0.22247,4770.0,34,0.22247,0.22247
2025-12-28 09:38:26,0.2227,0.22272,0.22239,0.22239,2978.0,20,0.22239,0.22239
2025-12-28 09:53:26,0.22253,0.22256,0.22238,0.2225,13597.0,35,0.2225,0.2225
2025-12-28 10:08:26,0.22263,0.22281,0.22247,0.2228,77935.0,32,0.2228,0.2228
2025-12-28 10:23:26,0.22265,0.2229,0.22235,0.22256,4459.0,22,0.22256,0.22256
2025-12-28 10:38:26,0.22259,0.22285,0.22224,0.22242,4152.0,21,0.22242,0.22242
2025-12-28 10:53:26,0.22242,0.22252,0.22216,0.22234,75752.0,39,0.22234,0.22234
2025-12-28 11:08:26,0.2224,0.22281,0.22232,0.22253,401897.0,66,0.22253,0.22253
2025-12-28 11:23:26,0.22249,0.22278,0.22249,0.22258,6513.0,24,0.22258,0.22258
2025-12-28 11:38:26,0.22271,0.22281,0.2226,0.2227,14552.0,27,0.2227,0.2227
2025-12-28 11:53:26,0.22272,0.22303,0.22244,0.22244,6951.0,22,0.22244,0.22244
2025-12-28 12:08:26,0.22251,0.22281,0.22251,0.22268,18703.0,30,0.22268,0.22268
2025-12-28 12:23:26,0.22263,0.22316,0.22263,0.22316,27773.0,29,0.22316,0.22316
2025-12-28 12:38:26,0.2228,0.22371,0.22278,0.22371,10790.0,23,0.22371,0.22371
2025-12-28 12:53:26,0.2232,0.2235,0.22294,0.2235,16395.0,27,0.2235,0.2235
2025-12-28 13:08:26,0.2235,0.22377,0.22336,0.22349,30154.0,28,0.22349,0.22349
2025-12-28 13:23:26,0.22337,0.22395,0.22329,0.22379,89279.0,55,0.22379,0.22379
2025-12-28 13:38:26,0.22391,0.22433,0.22374,0.22429,61721.0,54,0.22429,0.22429
2025-12-28 13:53:26,0.22434,0.2247,0.22426,0.22437,9119.0,28,0.22437,0.22437
2025-12-28 14:08:26,0.22453,0.22468,0.22349,0.22445,135256.0,152,0.22445,0.22445
2025-12-28 14:23:26,0.22445,0.22451,0.22426,0.22451,220371.0,380,0.22451,0.22451
2025-12-28 14:38:26,0.2245,0.22474,0.22448,0.22449,163583.0,357,0.22449,0.22449
2025-12-28 14:53:26,0.22448,0.22449,0.22326,0.22326,144096.0,349,0.22326,0.22326
2025-12-28 15:08:26,0.22336,0.22337,0.22301,0.2231,24677.0,31,0.2231,0.2231
2025-12-28 15:23:26,0.22327,0.22366,0.22322,0.22355,18446.0,24,0.22355,0.22355
