Date,Open,High,Low,Close,Volume,Price,Adj Close
2025-03-07 12:09:15,2.5037,2.504,2.4807,2.4858,789570.0,2.4858,2.4858
2025-03-07 13:09:15,2.4849,2.5054,2.48,2.5042,1174078.0,2.5042,2.5042
2025-03-07 14:09:15,2.5042,2.5131,2.4912,2.5127,1259848.0,2.5127,2.5127
2025-03-07 15:09:15,2.5125,2.5679,2.5116,2.538,2689966.0,2.538,2.538
2025-03-07 16:09:15,2.538,2.5489,2.5308,2.5404,1291988.0,2.5404,2.5404
2025-03-07 17:09:15,2.5398,2.5536,2.5187,2.5281,3189644.0,2.5281,2.5281
2025-03-07 18:09:15,2.5286,2.5394,2.4958,2.5088,1282017.0,2.5088,2.5088
2025-03-07 19:09:15,2.5092,2.5541,2.5043,2.51,2461107.0,2.51,2.51
2025-03-07 20:09:15,2.5109,2.5554,2.4874,2.5312,3525121.0,2.5312,2.5312
2025-03-07 21:09:15,2.5311,2.5541,2.4796,2.5,9471250.0,2.5,2.5
2025-03-07 22:09:15,2.5001,2.5073,2.3819,2.431,18263714.0,2.431,2.431
2025-03-07 23:09:15,2.4305,2.4742,2.3951,2.445,13186919.0,2.445,2.445
2025-03-08 00:09:15,2.4433,2.5156,2.4343,2.5048,3074596.0,2.5048,2.5048
2025-03-08 01:09:15,2.5084,2.5221,2.4567,2.4792,7057071.0,2.4792,2.4792
2025-03-08 02:09:15,2.479,2.5297,2.4409,2.4652,9939280.0,2.4652,2.4652
2025-03-08 03:09:15,2.4652,2.4672,2.3741,2.3956,12648749.0,2.3956,2.3956
2025-03-08 04:09:15,2.3945,2.4019,2.3417,2.3955,4385820.0,2.3955,2.3955
2025-03-08 05:09:15,2.3947,2.3947,2.3541,2.383,1828634.0,2.383,2.383
2025-03-08 06:09:15,2.3829,2.408,2.3654,2.4033,3342879.0,2.4033,2.4033
2025-03-08 07:09:15,2.4038,2.4062,2.3337,2.3651,4573254.0,2.3651,2.3651
2025-03-08 08:09:15,2.365,2.3717,2.3537,2.3577,2117054.0,2.3577,2.3577
2025-03-08 09:09:15,2.3577,2.3582,2.3243,2.3405,577728.0,2.3405,2.3405
2025-03-08 10:09:15,2.3412,2.3739,2.3302,2.3664,414184.0,2.3664,2.3664
2025-03-08 11:09:15,2.3665,2.3665,2.3376,2.3468,447327.0,2.3468,2.3468
2025-03-08 12:09:15,2.3466,2.362,2.3453,2.3578,1792272.0,2.3578,2.3578
2025-03-08 13:09:15,2.3575,2.3732,2.3555,2.361,2567821.0,2.361,2.361
2025-03-08 14:09:15,2.3608,2.3673,2.3358,2.339,547888.0,2.339,2.339
2025-03-08 15:09:15,2.3392,2.3602,2.318,2.3285,1018582.0,2.3285,2.3285
2025-03-08 16:09:15,2.3285,2.3483,2.3285,2.3385,1575807.0,2.3385,2.3385
2025-03-08 17:09:15,2.3385,2.3394,2.3015,2.3147,1044768.0,2.3147,2.3147
2025-03-08 18:09:15,2.315,2.3411,2.3045,2.3325,2495353.0,2.3325,2.3325
2025-03-08 19:09:15,2.3322,2.3559,2.33,2.3467,641752.0,2.3467,2.3467
2025-03-08 20:09:15,2.3463,2.3643,2.3426,2.3489,346785.0,2.3489,2.3489
2025-03-08 21:09:15,2.3489,2.3629,2.3346,2.35,152706.0,2.35,2.35
2025-03-08 22:09:15,2.3499,2.3534,2.3114,2.333,815919.0,2.333,2.333
2025-03-08 23:09:15,2.3342,2.3507,2.3095,2.3467,2253886.0,2.3467,2.3467
2025-03-09 00:09:15,2.3465,2.3539,2.3279,2.3362,1323948.0,2.3362,2.3362
2025-03-09 01:09:15,2.3372,2.3579,2.3263,2.3536,431753.0,2.3536,2.3536
2025-03-09 02:09:15,2.3538,2.357,2.3378,2.3448,472231.0,2.3448,2.3448
2025-03-09 03:09:15,2.3449,2.3618,2.3434,2.3488,335671.0,2.3488,2.3488
2025-03-09 04:09:15,2.3487,2.3512,2.3256,2.3416,1180875.0,2.3416,2.3416
2025-03-09 05:09:15,2.3406,2.3421,2.312,2.323,369483.0,2.323,2.323
2025-03-09 06:09:15,2.3246,2.3478,2.3142,2.3418,384857.0,2.3418,2.3418
2025-03-09 07:09:15,2.3414,2.3499,2.3191,2.3236,467867.0,2.3236,2.3236
2025-03-09 08:09:15,2.3107,2.3284,2.3023,2.3215,207729.0,2.3215,2.3215
2025-03-09 09:09:15,2.3206,2.3301,2.3157,2.3281,211655.0,2.3281,2.3281
2025-03-09 10:09:15,2.3278,2.3413,2.3226,2.3307,251070.0,2.3307,2.3307
2025-03-09 11:09:15,2.3315,2.3315,2.3086,2.3182,395389.0,2.3182,2.3182
2025-03-09 12:09:15,2.3183,2.3424,2.3139,2.338,530207.0,2.338,2.338
2025-03-09 13:09:15,2.3377,2.3405,2.3146,2.3179,417075.0,2.3179,2.3179
2025-03-09 14:09:15,2.3184,2.3215,2.2924,2.2963,536257.0,2.2963,2.2963
2025-03-09 15:09:15,2.2974,2.2996,2.2407,2.248,1574972.0,2.248,2.248
2025-03-09 16:09:15,2.2484,2.2623,2.2457,2.2529,678342.0,2.2529,2.2529
2025-03-09 17:09:15,2.2526,2.2543,2.2241,2.2358,826917.0,2.2358,2.2358
2025-03-09 18:09:15,2.2358,2.2413,2.1655,2.1655,2996267.0,2.1655,2.1655
2025-03-09 19:09:15,2.1656,2.2108,2.1656,2.2098,2908649.0,2.2098,2.2098
2025-03-09 20:09:15,2.2096,2.2184,2.1726,2.185,1523912.0,2.185,2.185
2025-03-09 21:09:15,2.1838,2.196,2.1319,2.1351,4954879.0,2.1351,2.1351
2025-03-09 22:09:15,2.1347,2.161,2.1013,2.103,7784785.0,2.103,2.103
2025-03-09 23:09:15,2.1029,2.1425,2.0811,2.1236,12899938.0,2.1236,2.1236
2025-03-10 00:09:15,2.1232,2.1782,2.1136,2.1607,5083907.0,2.1607,2.1607
2025-03-10 01:09:15,2.1609,2.2,2.1549,2.1912,3693824.0,2.1912,2.1912
2025-03-10 02:09:15,2.1903,2.1985,2.1596,2.1654,6535785.0,2.1654,2.1654
2025-03-10 03:09:15,2.1649,2.1649,2.1268,2.1303,4229836.0,2.1303,2.1303
2025-03-10 04:09:15,2.1303,2.1539,2.1168,2.1363,3282668.0,2.1363,2.1363
2025-03-10 05:09:15,2.1364,2.1727,2.0846,2.1641,4145473.0,2.1641,2.1641
2025-03-10 06:09:15,2.1634,2.1941,2.149,2.1654,3147097.0,2.1654,2.1654
2025-03-10 07:09:15,2.1663,2.1983,2.1592,2.1804,2409372.0,2.1804,2.1804
2025-03-10 08:09:15,2.1807,2.1839,2.1597,2.1682,1112397.0,2.1682,2.1682
2025-03-10 09:09:15,2.1684,2.1943,2.1669,2.1928,1307214.0,2.1928,2.1928
2025-03-10 10:09:15,2.1927,2.2,2.1847,2.1915,1170383.0,2.1915,2.1915
2025-03-10 11:09:15,2.1927,2.1969,2.1671,2.1773,517554.0,2.1773,2.1773
2025-03-10 12:09:15,2.1778,2.1918,2.1559,2.1824,1640889.0,2.1824,2.1824
2025-03-10 13:09:15,2.1824,2.1832,2.1282,2.1364,1509180.0,2.1364,2.1364
2025-03-10 14:09:15,2.1364,2.2589,2.135,2.181,6197371.0,2.181,2.181
2025-03-10 15:09:15,2.1811,2.1907,2.1481,2.1783,1650951.0,2.1783,2.1783
2025-03-10 16:09:15,2.1782,2.2184,2.1736,2.2104,1477358.0,2.2104,2.2104
2025-03-10 17:09:15,2.2121,2.2233,2.1872,2.2028,1942075.0,2.2028,2.2028
2025-03-10 18:09:15,2.2028,2.2068,2.142,2.1486,2839786.0,2.1486,2.1486
2025-03-10 19:09:15,2.1485,2.1485,2.0647,2.0899,11258352.0,2.0899,2.0899
2025-03-10 20:09:15,2.0919,2.1515,2.0822,2.1172,6747883.0,2.1172,2.1172
2025-03-10 21:09:15,2.1168,2.1266,2.075,2.0903,3775729.0,2.0903,2.0903
2025-03-10 22:09:15,2.0901,2.1082,2.0186,2.0499,11608085.0,2.0499,2.0499
2025-03-10 23:09:15,2.0492,2.0863,1.9941,1.9975,6786761.0,1.9975,1.9975
2025-03-11 00:09:15,1.9974,2.0945,1.9917,2.0747,10372538.0,2.0747,2.0747
2025-03-11 01:09:15,2.0747,2.0857,2.043,2.0726,11057331.0,2.0726,2.0726
2025-03-11 02:09:15,2.0721,2.0892,2.0576,2.0703,1670202.0,2.0703,2.0703
2025-03-11 03:09:15,2.07,2.0807,2.0239,2.0457,1897224.0,2.0457,2.0457
2025-03-11 04:09:15,2.0457,2.0585,2.0113,2.0186,3985326.0,2.0186,2.0186
2025-03-11 05:09:15,2.0189,2.048,1.8968,1.9553,19555886.0,1.9553,1.9553
2025-03-11 06:09:15,1.9525,2.0272,1.8999,2.0254,20027846.0,2.0254,2.0254
2025-03-11 07:09:15,2.0254,2.0629,2.014,2.0348,6794081.0,2.0348,2.0348
2025-03-11 08:09:15,2.0337,2.06,2.0305,2.0451,2938319.0,2.0451,2.0451
2025-03-11 09:09:15,2.0447,2.0851,2.042,2.0733,9459421.0,2.0733,2.0733
2025-03-11 10:09:15,2.0734,2.13,2.0684,2.0994,6946086.0,2.0994,2.0994
2025-03-11 11:09:15,2.1004,2.1231,2.0815,2.083,968119.0,2.083,2.083
2025-03-11 12:09:15,2.083,2.1106,2.0819,2.0946,1016830.0,2.0946,2.0946
2025-03-11 13:09:15,2.0925,2.1345,2.0899,2.1195,1559932.0,2.1195,2.1195
2025-03-11 14:09:15,2.1197,2.1486,2.1197,2.1287,3522992.0,2.1287,2.1287
2025-03-11 15:09:15,2.1286,2.1531,2.1249,2.1466,3227291.0,2.1466,2.1466
2025-03-11 16:09:15,2.1451,2.1635,2.1259,2.1543,1252910.0,2.1543,2.1543
2025-03-11 17:09:15,2.155,2.1596,2.1,2.1101,2803216.0,2.1101,2.1101
2025-03-11 18:09:15,2.1094,2.1546,2.0816,2.1112,9908712.0,2.1112,2.1112
2025-03-11 19:09:15,2.112,2.1284,2.0544,2.0733,11717892.0,2.0733,2.0733
2025-03-11 20:09:15,2.0741,2.1408,2.0711,2.1345,4517921.0,2.1345,2.1345
2025-03-11 21:09:15,2.1346,2.1439,2.1064,2.123,2790588.0,2.123,2.123
2025-03-11 22:09:15,2.1227,2.1251,2.078,2.098,4531762.0,2.098,2.098
2025-03-11 23:09:15,2.0981,2.1982,2.0977,2.1796,9971885.0,2.1796,2.1796
2025-03-12 00:09:15,2.18,2.2152,2.1734,2.209,9300455.0,2.209,2.209
2025-03-12 01:09:15,2.2077,2.209,2.1768,2.1917,3041225.0,2.1917,2.1917
2025-03-12 02:09:15,2.1918,2.2096,2.1812,2.1931,3454962.0,2.1931,2.1931
2025-03-12 03:09:15,2.1937,2.2036,2.1863,2.1936,1485421.0,2.1936,2.1936
2025-03-12 04:09:15,2.1939,2.1949,2.1648,2.1706,2693904.0,2.1706,2.1706
2025-03-12 05:09:15,2.1707,2.1975,2.16,2.181,1452848.0,2.181,2.181
2025-03-12 06:09:15,2.18,2.2458,2.1769,2.2285,4072111.0,2.2285,2.2285
2025-03-12 07:09:15,2.2291,2.244,2.1883,2.1953,4078607.0,2.1953,2.1953
2025-03-12 08:09:15,2.1947,2.2083,2.1645,2.1667,1255815.0,2.1667,2.1667
2025-03-12 09:09:15,2.1671,2.1689,2.1424,2.1564,3589075.0,2.1564,2.1564
2025-03-12 10:09:15,2.1568,2.1862,2.1539,2.1819,2835213.0,2.1819,2.1819
2025-03-12 11:09:15,2.1819,2.1867,2.145,2.1599,1402071.0,2.1599,2.1599
2025-03-12 12:09:15,2.1587,2.1928,2.158,2.1883,1711508.0,2.1883,2.1883
2025-03-12 13:09:15,2.188,2.2358,2.1847,2.2228,1911689.0,2.2228,2.2228
2025-03-12 14:09:15,2.2226,2.2315,2.1904,2.2034,1324831.0,2.2034,2.2034
2025-03-12 15:09:15,2.203,2.207,2.1659,2.1771,6762019.0,2.1771,2.1771
2025-03-12 16:09:15,2.1774,2.2138,2.1774,2.2132,1724128.0,2.2132,2.2132
2025-03-12 17:09:15,2.2127,2.275,2.1959,2.2502,5384658.0,2.2502,2.2502
2025-03-12 18:09:15,2.2495,2.2586,2.1747,2.1863,7229849.0,2.1863,2.1863
2025-03-12 19:09:15,2.1864,2.1946,2.1505,2.1655,4464165.0,2.1655,2.1655
2025-03-12 20:09:15,2.1655,2.2261,2.1312,2.2003,8351347.0,2.2003,2.2003
2025-03-12 21:09:15,2.2016,2.2516,2.1848,2.1988,7752292.0,2.1988,2.1988
2025-03-12 22:09:15,2.1985,2.2331,2.1964,2.2043,5159513.0,2.2043,2.2043
2025-03-12 23:09:15,2.2058,2.2445,2.2038,2.2311,1643252.0,2.2311,2.2311
2025-03-13 00:09:15,2.2307,2.2454,2.2185,2.2392,911936.0,2.2392,2.2392
