Date,Open,High,Low,Close,Volume,Trades,Price,Adj Close
2026-02-15 15:39:04,0.17057,0.17059,0.17057,0.17059,210.0,2,0.17059,0.17059
2026-02-15 15:40:04,0.17085,0.17085,0.17082,0.17082,3138.0,2,0.17082,0.17082
2026-02-15 15:41:04,0.17078,0.1708,0.17078,0.1708,4242.0,3,0.1708,0.1708
2026-02-15 15:42:04,0.17075,0.17075,0.17075,0.17075,338.0,1,0.17075,0.17075
2026-02-15 15:43:04,0.17075,0.17075,0.17075,0.17075,0.0,0,0.17075,0.17075
2026-02-15 15:44:04,0.17058,0.17058,0.17056,0.17056,448.0,2,0.17056,0.17056
2026-02-15 15:45:04,0.17051,0.17051,0.17051,0.17051,180.0,1,0.17051,0.17051
2026-02-15 15:46:04,0.17048,0.17048,0.17048,0.17048,338.0,1,0.17048,0.17048
2026-02-15 15:47:04,0.1705,0.17052,0.1705,0.17052,214.0,2,0.17052,0.17052
2026-02-15 15:48:04,0.17063,0.17063,0.17062,0.17062,71215.0,16,0.17062,0.17062
2026-02-15 15:49:04,0.17064,0.17064,0.17061,0.17061,161.0,2,0.17061,0.17061
2026-02-15 15:50:04,0.17063,0.17063,0.17063,0.17063,338.0,1,0.17063,0.17063
2026-02-15 15:51:04,0.17061,0.17061,0.17061,0.17061,4387.0,1,0.17061,0.17061
2026-02-15 15:52:04,0.17061,0.17061,0.17061,0.17061,338.0,1,0.17061,0.17061
2026-02-15 15:53:04,0.17032,0.17032,0.17032,0.17032,9136.0,2,0.17032,0.17032
2026-02-15 15:54:04,0.17013,0.17013,0.16983,0.16983,11020.0,5,0.16983,0.16983
2026-02-15 15:55:04,0.16983,0.16983,0.16983,0.16983,0.0,0,0.16983,0.16983
2026-02-15 15:56:04,0.17,0.17,0.16977,0.16977,1847.0,6,0.16977,0.16977
2026-02-15 15:57:04,0.16985,0.16988,0.16985,0.16988,188.0,2,0.16988,0.16988
2026-02-15 15:58:04,0.16984,0.16984,0.16984,0.16984,338.0,1,0.16984,0.16984
2026-02-15 15:59:04,0.16984,0.16984,0.16984,0.16984,0.0,0,0.16984,0.16984
2026-02-15 16:00:04,0.16989,0.16989,0.16989,0.16989,338.0,1,0.16989,0.16989
2026-02-15 16:01:04,0.16996,0.16996,0.16989,0.16989,301.0,2,0.16989,0.16989
2026-02-15 16:02:04,0.16983,0.16983,0.16983,0.16983,338.0,1,0.16983,0.16983
2026-02-15 16:03:04,0.16998,0.16998,0.16998,0.16998,106.0,1,0.16998,0.16998
2026-02-15 16:04:04,0.16988,0.16988,0.16971,0.16978,3466.0,4,0.16978,0.16978
2026-02-15 16:05:04,0.16965,0.16965,0.16965,0.16965,953.0,1,0.16965,0.16965
2026-02-15 16:06:04,0.16944,0.16944,0.16944,0.16944,338.0,1,0.16944,0.16944
2026-02-15 16:07:04,0.16952,0.16952,0.16938,0.16938,2713.0,3,0.16938,0.16938
2026-02-15 16:08:04,0.16963,0.16963,0.16963,0.16963,338.0,1,0.16963,0.16963
2026-02-15 16:09:04,0.16978,0.16978,0.16978,0.16978,96.0,1,0.16978,0.16978
2026-02-15 16:10:04,0.16963,0.16963,0.16954,0.16958,1143.0,4,0.16958,0.16958
2026-02-15 16:11:04,0.16958,0.16967,0.16958,0.16962,395.0,3,0.16962,0.16962
2026-02-15 16:12:04,0.16976,0.1698,0.16976,0.1698,13390.0,3,0.1698,0.1698
2026-02-15 16:13:04,0.16985,0.16985,0.16982,0.16982,214.0,2,0.16982,0.16982
2026-02-15 16:14:04,0.16983,0.16986,0.16973,0.16986,933.0,6,0.16986,0.16986
2026-02-15 16:15:04,0.16986,0.16991,0.16986,0.16991,667.0,2,0.16991,0.16991
2026-02-15 16:16:04,0.16966,0.16966,0.16958,0.16958,2392.0,2,0.16958,0.16958
2026-02-15 16:17:04,0.16971,0.16971,0.16969,0.16969,9885.0,3,0.16969,0.16969
2026-02-15 16:18:04,0.16976,0.16976,0.16976,0.16976,338.0,1,0.16976,0.16976
2026-02-15 16:19:04,0.1698,0.1698,0.16972,0.16972,6289.0,2,0.16972,0.16972
2026-02-15 16:20:04,0.16942,0.16942,0.16921,0.16921,1029.0,3,0.16921,0.16921
2026-02-15 16:21:04,0.16895,0.16895,0.16895,0.16895,137.0,1,0.16895,0.16895
2026-02-15 16:22:04,0.16915,0.16915,0.16915,0.16915,338.0,1,0.16915,0.16915
2026-02-15 16:23:04,0.16924,0.16924,0.1692,0.1692,189.0,2,0.1692,0.1692
2026-02-15 16:24:04,0.16913,0.16913,0.16913,0.16913,338.0,1,0.16913,0.16913
2026-02-15 16:25:04,0.1693,0.1693,0.16921,0.16924,895.0,4,0.16924,0.16924
2026-02-15 16:26:04,0.16917,0.1695,0.16917,0.1695,8879.0,5,0.1695,0.1695
2026-02-15 16:27:04,0.16936,0.16936,0.16936,0.16936,1331.0,2,0.16936,0.16936
2026-02-15 16:28:04,0.16929,0.16932,0.16927,0.16932,16802.0,6,0.16932,0.16932
2026-02-15 16:29:04,0.16932,0.16932,0.16932,0.16932,0.0,0,0.16932,0.16932
2026-02-15 16:30:04,0.16928,0.16928,0.16917,0.16917,538.0,3,0.16917,0.16917
2026-02-15 16:31:04,0.16914,0.16915,0.1691,0.16915,584.0,5,0.16915,0.16915
2026-02-15 16:32:04,0.16925,0.16925,0.1691,0.1691,450.0,2,0.1691,0.1691
